MACROH2A2-201,Adig_Acropora_digitifera_3437,52.186,366,156,5,17,371,55,1128,1.01e-118,348
MACROH2A2-201,Adig_Acropora_digitifera_15612,70.297,101,30,0,17,117,70,372,8.89e-44,147
MACROH2A2-201,Adig_Acropora_digitifera_8973,68.269,104,33,0,18,121,4,315,6.32e-43,144
MACROH2A2-201,Adig_Acropora_digitifera_9696,54.082,98,43,2,18,114,484,774,4.83e-24,100
MACROH2A2-201,Adig_Acropora_digitifera_8789,28.571,168,111,4,194,355,46,540,1.30e-12,64.7
MACROH2A2-201,Adig_Acropora_digitifera_6143,28.472,144,94,2,231,372,919,1329,6.54e-11,63.2
MACROH2A2-201,Adig_Acropora_digitifera_5783,24.832,149,101,3,195,338,148,576,5.23e-09,54.7
MACROH2A2-201,Adig_Acropora_digitifera_10446,25.521,192,132,6,183,368,430,990,4.81e-08,53.9
MACROH2A2-201,Adig_Acropora_digitifera_5205,25.000,176,116,4,193,362,292,789,6.29e-08,52.8
H2AW-201,Adig_Acropora_digitifera_15612,92.000,100,8,0,23,122,79,378,4.33e-63,188
H2AW-201,Adig_Acropora_digitifera_8973,87.879,99,12,0,23,121,10,306,7.33e-61,182
H2AW-201,Adig_Acropora_digitifera_3437,72.449,98,27,0,23,120,64,357,4.38e-43,144
H2AW-201,Adig_Acropora_digitifera_9696,55.556,99,38,3,23,118,490,777,3.33e-28,104
H2AW-201,Adig_Acropora_digitifera_12996,30.556,72,50,0,27,98,304,519,7.56e-07,45.8
H2AB3-201,Adig_Acropora_digitifera_15612,48.352,91,47,0,19,109,55,327,2.26e-24,89.4
H2AB3-201,Adig_Acropora_digitifera_8973,48.837,86,44,0,24,109,1,258,5.53e-23,85.5
H2AB3-201,Adig_Acropora_digitifera_3437,44.944,89,49,0,20,108,43,309,6.14e-18,76.6
H2AB3-201,Adig_Acropora_digitifera_9696,39.024,82,49,1,25,105,484,729,8.04e-10,53.5
MACROH2A1-201,Adig_Acropora_digitifera_3437,55.000,360,148,5,20,370,64,1128,2.75e-122,357
MACROH2A1-201,Adig_Acropora_digitifera_8973,69.608,102,31,0,20,121,10,315,8.40e-44,147
MACROH2A1-201,Adig_Acropora_digitifera_15612,71.429,98,28,0,20,117,79,372,2.17e-42,144
MACROH2A1-201,Adig_Acropora_digitifera_9696,52.577,97,42,3,20,114,490,774,3.50e-22,94.7
MACROH2A1-201,Adig_Acropora_digitifera_8789,32.278,158,99,5,204,354,70,540,3.23e-16,75.1
MACROH2A1-201,Adig_Acropora_digitifera_5783,33.333,132,80,2,211,337,190,576,3.89e-16,75.1
MACROH2A1-201,Adig_Acropora_digitifera_6143,37.963,108,65,1,261,366,991,1314,1.57e-15,77.4
MACROH2A1-201,Adig_Acropora_digitifera_5205,25.000,176,116,5,192,361,292,789,1.02e-10,61.6
MACROH2A1-201,Adig_Acropora_digitifera_10446,29.293,99,65,2,271,367,703,990,2.38e-08,54.7
MACROH2A1-201,Adig_Acropora_digitifera_10446,30.000,110,64,2,267,365,16,339,7.28e-07,50.1
H2AB2-201,Adig_Acropora_digitifera_15612,48.352,91,47,0,19,109,55,327,2.26e-24,89.4
H2AB2-201,Adig_Acropora_digitifera_8973,48.837,86,44,0,24,109,1,258,5.53e-23,85.5
H2AB2-201,Adig_Acropora_digitifera_3437,44.944,89,49,0,20,108,43,309,6.14e-18,76.6
H2AB2-201,Adig_Acropora_digitifera_9696,39.024,82,49,1,25,105,484,729,8.04e-10,53.5
H2AZ2-202,Adig_Acropora_digitifera_9696,66.667,99,33,0,21,119,478,774,4.45e-42,140
H2AZ2-202,Adig_Acropora_digitifera_15612,63.636,110,38,2,19,127,61,387,9.97e-42,134
H2AZ2-202,Adig_Acropora_digitifera_8973,62.264,106,38,2,23,127,4,318,8.33e-39,125
H2AZ2-202,Adig_Acropora_digitifera_3437,58.491,106,42,2,18,122,43,357,1.94e-35,124
H2AZ1-201,Adig_Acropora_digitifera_9696,66.667,99,33,0,21,119,478,774,2.60e-42,140
H2AZ1-201,Adig_Acropora_digitifera_15612,63.636,110,38,2,19,127,61,387,9.86e-42,134
H2AZ1-201,Adig_Acropora_digitifera_8973,62.264,106,38,2,23,127,4,318,7.07e-39,126
H2AZ1-201,Adig_Acropora_digitifera_3437,57.143,112,46,2,18,128,43,375,1.80e-35,124
H2AJ-201,Adig_Acropora_digitifera_15612,85.271,129,16,2,1,128,16,396,7.54e-73,213
H2AJ-201,Adig_Acropora_digitifera_8973,84.404,109,17,0,21,129,4,330,6.25e-64,189
H2AJ-201,Adig_Acropora_digitifera_3437,70.833,120,34,1,1,120,1,357,6.57e-52,167
H2AJ-201,Adig_Acropora_digitifera_9696,58.182,110,39,4,13,118,457,777,7.64e-32,113
H2AJ-201,Adig_Acropora_digitifera_12996,26.667,90,66,0,9,98,250,519,2.38e-07,47.4
H2AB1-201,Adig_Acropora_digitifera_15612,47.253,91,48,0,19,109,55,327,3.26e-23,86.7
H2AB1-201,Adig_Acropora_digitifera_8973,47.674,86,45,0,24,109,1,258,8.01e-22,82.4
H2AB1-201,Adig_Acropora_digitifera_3437,43.820,89,50,0,20,108,43,309,1.01e-16,73.2
H2AB1-201,Adig_Acropora_digitifera_9696,37.805,82,50,1,25,105,484,729,1.29e-08,50.1
H2AX-201,Adig_Acropora_digitifera_15612,81.818,121,13,2,23,143,79,414,3.12e-65,194
H2AX-201,Adig_Acropora_digitifera_8973,80.672,119,17,2,23,141,10,348,1.90e-63,189
H2AX-201,Adig_Acropora_digitifera_3437,73.469,98,26,0,23,120,64,357,3.50e-44,147
H2AX-201,Adig_Acropora_digitifera_9696,56.701,97,40,2,23,118,490,777,1.11e-27,103
H2AX-201,Adig_Acropora_digitifera_12996,30.556,72,50,0,27,98,304,519,7.99e-07,46.2
MACROH2A2-201,Ahya_Acropora_hyacinthus_3692,52.000,250,102,4,17,256,55,780,1.83e-70,220
MACROH2A2-201,Ahya_Acropora_hyacinthus_4631,69.307,101,31,0,17,117,55,357,2.77e-43,144
H2AW-201,Ahya_Acropora_hyacinthus_4631,91.000,100,9,0,23,122,64,363,7.80e-63,186
H2AW-201,Ahya_Acropora_hyacinthus_3692,71.429,98,28,0,23,120,64,357,2.76e-43,141
H2AW-201,Ahya_Acropora_hyacinthus_7093,30.137,73,51,0,26,98,277,495,5.48e-07,44.3
H2AB3-201,Ahya_Acropora_hyacinthus_4631,48.352,91,47,0,19,109,40,312,4.45e-25,89.7
H2AB3-201,Ahya_Acropora_hyacinthus_3692,44.318,88,49,0,21,108,46,309,4.51e-18,75.1
MACROH2A1-201,Ahya_Acropora_hyacinthus_3692,50.820,244,107,4,20,255,64,780,3.82e-66,209
MACROH2A1-201,Ahya_Acropora_hyacinthus_4631,70.408,98,29,0,20,117,64,357,7.03e-42,140
MACROH2A1-201,Ahya_Acropora_hyacinthus_4483,28.409,88,56,3,192,279,70,312,5.82e-06,40.4
MACROH2A1-201,Ahya_Acropora_hyacinthus_4483,32.258,31,21,0,286,316,320,412,5.82e-06,24.3
H2AB2-201,Ahya_Acropora_hyacinthus_4631,48.352,91,47,0,19,109,40,312,4.45e-25,89.7
H2AB2-201,Ahya_Acropora_hyacinthus_3692,44.318,88,49,0,21,108,46,309,4.51e-18,75.1
H2AZ2-202,Ahya_Acropora_hyacinthus_4631,62.727,110,39,2,19,127,46,372,2.35e-41,131
H2AZ2-202,Ahya_Acropora_hyacinthus_3692,57.547,106,43,2,18,122,43,357,9.92e-36,122
H2AZ2-202,Ahya_Acropora_hyacinthus_11132,25.532,94,68,2,19,112,7,282,3.84e-06,40.4
H2AZ1-201,Ahya_Acropora_hyacinthus_4631,62.727,110,39,2,19,127,46,372,2.86e-41,131
H2AZ1-201,Ahya_Acropora_hyacinthus_3692,57.547,106,43,2,18,122,43,357,1.08e-35,122
H2AJ-201,Ahya_Acropora_hyacinthus_4631,85.271,129,16,2,1,128,1,381,4.06e-73,211
H2AJ-201,Ahya_Acropora_hyacinthus_3692,70.000,120,35,1,1,120,1,357,4.21e-52,164
H2AJ-201,Ahya_Acropora_hyacinthus_7093,26.667,90,66,0,9,98,226,495,1.72e-07,45.4
H2AB1-201,Ahya_Acropora_hyacinthus_4631,47.253,91,48,0,19,109,40,312,7.17e-24,86.7
H2AB1-201,Ahya_Acropora_hyacinthus_3692,43.182,88,50,0,21,108,46,309,9.35e-17,71.2
H2AX-201,Ahya_Acropora_hyacinthus_4631,80.992,121,14,2,23,143,64,399,7.81e-65,191
H2AX-201,Ahya_Acropora_hyacinthus_3692,72.449,98,27,0,23,120,64,357,1.69e-44,145
H2AX-201,Ahya_Acropora_hyacinthus_7093,30.137,73,51,0,26,98,277,495,6.16e-07,44.3
MACROH2A2-201,Amil_Acropora_millepora_12647,51.639,366,158,5,17,371,55,1128,2.52e-117,345
MACROH2A2-201,Amil_Acropora_millepora_13420,77.143,105,24,0,17,121,55,369,3.59e-51,169
MACROH2A2-201,Amil_Acropora_millepora_27221,68.269,104,33,0,18,121,61,372,5.56e-44,148
MACROH2A2-201,Amil_Acropora_millepora_12982,70.297,101,30,0,17,117,55,357,1.63e-43,147
MACROH2A2-201,Amil_Acropora_millepora_31482,71.579,95,27,0,20,114,64,348,3.25e-40,138
MACROH2A2-201,Amil_Acropora_millepora_34568,81.967,61,11,0,47,107,136,318,1.91e-26,101
MACROH2A2-201,Amil_Acropora_millepora_21323,24.444,180,125,3,195,369,148,669,4.32e-13,68.2
MACROH2A2-201,Amil_Acropora_millepora_3952,27.174,184,125,3,191,368,703,1245,9.94e-12,66.2
MACROH2A2-201,Amil_Acropora_millepora_1862,27.174,184,125,3,191,368,2251,2793,1.01e-11,66.2
MACROH2A2-201,Amil_Acropora_millepora_1574,28.472,144,94,2,231,372,3238,3648,1.15e-10,63.2
MACROH2A2-201,Amil_Acropora_millepora_7513,28.061,196,128,6,184,369,1204,1782,2.00e-10,62.0
MACROH2A2-201,Amil_Acropora_millepora_4707,28.061,196,128,6,184,369,1213,1791,1.37e-09,59.7
MACROH2A2-201,Amil_Acropora_millepora_9115,27.536,138,94,3,229,361,520,930,5.46e-09,57.8
MACROH2A2-201,Amil_Acropora_millepora_1565,25.000,176,116,4,193,362,271,768,1.70e-07,52.4
MACROH2A2-201,Amil_Acropora_millepora_17432,32.432,148,92,4,194,336,841,1275,1.85e-07,52.8
MACROH2A2-201,Amil_Acropora_millepora_1268,25.137,183,121,4,195,366,2983,3516,3.19e-07,52.4
MACROH2A2-201,Amil_Acropora_millepora_1268,22.652,181,131,5,182,358,3604,4131,8.80e-06,47.8
H2AW-201,Amil_Acropora_millepora_12982,92.000,100,8,0,23,122,64,363,7.18e-63,187
H2AW-201,Amil_Acropora_millepora_27221,87.879,99,12,0,23,121,67,363,8.98e-61,182
H2AW-201,Amil_Acropora_millepora_31482,89.583,96,10,0,23,118,64,351,3.23e-59,178
H2AW-201,Amil_Acropora_millepora_13420,72.449,98,27,0,23,120,64,357,8.33e-45,144
H2AW-201,Amil_Acropora_millepora_12647,72.449,98,27,0,23,120,64,357,7.73e-43,144
H2AW-201,Amil_Acropora_millepora_34568,93.548,62,4,0,50,111,136,321,4.06e-35,117
H2AW-201,Amil_Acropora_millepora_3379,30.556,72,50,0,27,98,304,519,1.31e-06,45.8
H2AB3-201,Amil_Acropora_millepora_12982,48.352,91,47,0,19,109,40,312,2.61e-24,89.7
H2AB3-201,Amil_Acropora_millepora_27221,47.253,91,48,0,19,109,43,315,5.31e-24,89.0
H2AB3-201,Amil_Acropora_millepora_31482,50.000,82,41,0,28,109,67,312,4.90e-22,83.6
H2AB3-201,Amil_Acropora_millepora_13420,44.944,89,49,0,20,108,43,309,1.88e-18,76.6
H2AB3-201,Amil_Acropora_millepora_12647,44.944,89,49,0,20,108,43,309,1.05e-17,76.6
H2AB3-201,Amil_Acropora_millepora_34568,50.000,56,28,0,54,109,136,303,2.93e-11,55.5
MACROH2A1-201,Amil_Acropora_millepora_12647,54.444,360,150,5,20,370,64,1128,4.15e-121,354
MACROH2A1-201,Amil_Acropora_millepora_13420,76.471,102,24,0,20,121,64,369,1.85e-49,165
MACROH2A1-201,Amil_Acropora_millepora_27221,69.608,102,31,0,20,121,67,372,1.61e-43,147
MACROH2A1-201,Amil_Acropora_millepora_12982,71.429,98,28,0,20,117,64,357,4.81e-42,143
MACROH2A1-201,Amil_Acropora_millepora_31482,72.632,95,26,0,20,114,64,348,1.79e-40,139
MACROH2A1-201,Amil_Acropora_millepora_34568,82.258,62,11,0,47,108,136,321,5.03e-28,105
MACROH2A1-201,Amil_Acropora_millepora_21323,31.288,163,104,2,211,368,190,669,1.18e-20,89.7
MACROH2A1-201,Amil_Acropora_millepora_1574,37.963,108,65,1,261,366,3310,3633,2.69e-15,77.4
MACROH2A1-201,Amil_Acropora_millepora_7513,28.421,190,125,6,190,371,1231,1791,1.77e-14,74.7
MACROH2A1-201,Amil_Acropora_millepora_4707,28.421,190,125,6,190,371,1240,1800,7.81e-14,72.8
MACROH2A1-201,Amil_Acropora_millepora_3952,30.061,163,108,3,211,367,757,1245,1.19e-13,72.4
MACROH2A1-201,Amil_Acropora_millepora_1862,30.061,163,108,3,211,367,2305,2793,1.55e-13,72.0
MACROH2A1-201,Amil_Acropora_millepora_17432,34.058,138,86,2,205,337,868,1281,1.94e-12,68.2
MACROH2A1-201,Amil_Acropora_millepora_1268,28.659,164,108,3,211,365,3025,3516,1.90e-10,62.4
MACROH2A1-201,Amil_Acropora_millepora_1268,25.668,187,132,4,174,357,3583,4131,2.12e-07,52.8
MACROH2A1-201,Amil_Acropora_millepora_1565,25.000,176,116,5,192,361,271,768,2.53e-10,60.8
MACROH2A1-201,Amil_Acropora_millepora_17021,26.761,142,93,2,203,336,1318,1734,6.93e-10,60.1
MACROH2A1-201,Amil_Acropora_millepora_13105,24.859,177,121,5,192,365,148,651,4.31e-09,57.8
MACROH2A1-201,Amil_Acropora_millepora_5357,30.208,96,65,1,267,360,1942,2229,1.90e-08,56.2
MACROH2A1-201,Amil_Acropora_millepora_9115,31.373,102,64,2,265,360,625,930,1.99e-08,55.8
H2AB2-201,Amil_Acropora_millepora_12982,48.352,91,47,0,19,109,40,312,2.61e-24,89.7
H2AB2-201,Amil_Acropora_millepora_27221,47.253,91,48,0,19,109,43,315,5.31e-24,89.0
H2AB2-201,Amil_Acropora_millepora_31482,50.000,82,41,0,28,109,67,312,4.90e-22,83.6
H2AB2-201,Amil_Acropora_millepora_13420,44.944,89,49,0,20,108,43,309,1.88e-18,76.6
H2AB2-201,Amil_Acropora_millepora_12647,44.944,89,49,0,20,108,43,309,1.05e-17,76.6
H2AB2-201,Amil_Acropora_millepora_34568,50.000,56,28,0,54,109,136,303,2.93e-11,55.5
H2AZ2-202,Amil_Acropora_millepora_12982,63.636,110,38,2,19,127,46,372,1.37e-41,134
H2AZ2-202,Amil_Acropora_millepora_27221,61.818,110,40,2,19,127,49,375,6.75e-40,130
H2AZ2-202,Amil_Acropora_millepora_13420,58.491,106,42,2,18,122,43,357,5.97e-37,124
H2AZ2-202,Amil_Acropora_millepora_12647,58.491,106,42,2,18,122,43,357,3.45e-35,124
H2AZ2-202,Amil_Acropora_millepora_31482,60.417,96,36,2,25,119,64,348,8.72e-34,114
H2AZ2-202,Amil_Acropora_millepora_34568,66.129,62,20,1,53,113,136,321,1.61e-22,84.7
H2AZ1-201,Amil_Acropora_millepora_12982,63.636,110,38,2,19,127,46,372,1.37e-41,134
H2AZ1-201,Amil_Acropora_millepora_27221,61.818,110,40,2,19,127,49,375,7.95e-40,129
H2AZ1-201,Amil_Acropora_millepora_13420,58.491,106,42,2,18,122,43,357,6.24e-37,124
H2AZ1-201,Amil_Acropora_millepora_12647,57.143,112,46,2,18,128,43,375,3.21e-35,124
H2AZ1-201,Amil_Acropora_millepora_31482,60.417,96,36,2,25,119,64,348,9.41e-34,114
H2AZ1-201,Amil_Acropora_millepora_34568,66.129,62,20,1,53,113,136,321,1.49e-22,84.7
H2AJ-201,Amil_Acropora_millepora_12982,86.047,129,15,2,1,128,1,381,2.90e-73,214
