PHPT1-201,Adig_Acropora_digitifera_4125,50.413,121,55,2,6,125,19,369,3.25e-39,127
EYA1-202,Adig_Acropora_digitifera_16283,77.491,271,61,0,322,592,1465,2277,1.57e-156,466
EYA3-203,Adig_Acropora_digitifera_16283,65.091,275,96,0,299,573,1453,2277,3.00e-122,377
EYA4-202,Adig_Acropora_digitifera_16283,72.857,280,74,1,362,639,1438,2277,2.70e-154,462
EYA2-202,Adig_Acropora_digitifera_16283,71.378,283,81,0,256,538,1429,2277,3.63e-146,437
PPM1D-201,Adig_Acropora_digitifera_11929,51.264,277,127,4,99,373,121,933,2.45e-95,297
PPM1D-201,Adig_Acropora_digitifera_13944,32.171,258,120,12,99,354,514,1128,1.63e-20,93.6
PPM1D-201,Adig_Acropora_digitifera_16655,30.104,289,145,13,99,376,160,888,2.10e-20,92.4
PPM1D-201,Adig_Acropora_digitifera_14143,28.387,310,163,13,99,402,157,927,2.64e-18,85.5
PPM1D-201,Adig_Acropora_digitifera_8932,24.554,224,113,7,169,356,223,834,7.73e-11,62.4
PPM1D-201,Adig_Acropora_digitifera_2077,30.909,165,71,6,171,328,82,468,1.39e-10,60.8
PPM1D-201,Adig_Acropora_digitifera_11980,27.500,240,120,11,98,328,73,657,6.19e-10,59.7
PPP6C-201,Adig_Acropora_digitifera_14274,89.037,301,33,0,5,305,7,909,0.0,574
PPP6C-201,Adig_Acropora_digitifera_9656,58.472,301,125,0,5,305,37,939,6.12e-130,371
PPP6C-201,Adig_Acropora_digitifera_2289,47.059,255,133,2,19,272,88,849,2.11e-85,258
PPP6C-201,Adig_Acropora_digitifera_2602,44.574,258,128,4,33,276,199,969,4.01e-69,218
PPP6C-201,Adig_Acropora_digitifera_6973,44.017,234,126,4,43,273,661,1356,1.07e-59,197
PPP6C-201,Adig_Acropora_digitifera_12620,46.610,118,62,1,160,276,1,354,1.04e-35,124
PPP6C-201,Adig_Acropora_digitifera_15465,32.669,251,146,6,44,272,184,933,5.11e-35,132
PPP6C-201,Adig_Acropora_digitifera_245,47.959,98,51,0,19,116,91,384,5.13e-24,94.0
PPP6C-201,Adig_Acropora_digitifera_8666,34.021,97,51,5,119,203,1,288,5.34e-09,52.4
PPP4C-201,Adig_Acropora_digitifera_9656,64.821,307,105,2,2,307,25,939,1.25e-153,431
PPP4C-201,Adig_Acropora_digitifera_14274,61.184,304,117,1,4,307,1,909,1.25e-145,410
PPP4C-201,Adig_Acropora_digitifera_2289,47.917,288,145,3,20,303,88,948,1.87e-100,297
PPP4C-201,Adig_Acropora_digitifera_2602,43.130,262,134,3,34,281,199,981,5.20e-69,218
PPP4C-201,Adig_Acropora_digitifera_6973,37.458,299,175,5,11,303,550,1428,8.59e-64,207
PPP4C-201,Adig_Acropora_digitifera_15465,31.148,305,183,6,11,289,70,981,1.43e-41,150
PPP4C-201,Adig_Acropora_digitifera_12620,45.833,120,64,1,161,279,1,360,2.13e-34,121
PPP4C-201,Adig_Acropora_digitifera_245,42.857,119,61,2,6,117,28,384,1.89e-26,100
PPP4C-201,Adig_Acropora_digitifera_8666,35.556,90,48,4,120,200,1,267,2.38e-11,59.3
DUS1L-201,Adig_Acropora_digitifera_1023,54.378,434,176,8,2,429,13,1266,4.59e-170,485
DUS1L-201,Adig_Acropora_digitifera_16865,29.885,261,162,6,17,259,19,792,2.80e-31,124
DUS1L-201,Adig_Acropora_digitifera_15131,35.659,129,79,2,165,292,13,390,3.13e-18,80.5
DUS1L-201,Adig_Acropora_digitifera_5423,29.457,129,90,1,124,251,31,417,6.27e-18,79.3
DUS1L-201,Adig_Acropora_digitifera_15132,39.175,97,57,1,37,133,1,285,8.62e-16,72.0
DUS1L-201,Adig_Acropora_digitifera_1711,29.381,194,124,7,79,262,1006,1578,3.39e-15,77.0
