BARD1-201,Adig_Acropora_digitifera_9280,42.147,382,192,7,421,773,13,1158,3.43e-94,298
BARD1-201,Adig_Acropora_digitifera_8780,52.212,113,51,1,425,534,211,549,1.72e-30,120
BARD1-201,Adig_Acropora_digitifera_7721,54.545,99,45,0,423,521,505,801,6.09e-28,115
BARD1-201,Adig_Acropora_digitifera_9042,41.176,153,72,3,423,558,1024,1479,3.26e-22,100
BARD1-201,Adig_Acropora_digitifera_12373,42.727,110,63,0,427,536,499,828,8.14e-19,90.5
BARD1-201,Adig_Acropora_digitifera_12373,37.607,117,73,0,427,543,958,1308,8.74e-16,80.9
BARD1-201,Adig_Acropora_digitifera_12373,39.474,76,46,0,443,518,70,297,8.26e-09,58.2
BARD1-201,Adig_Acropora_digitifera_11415,40.777,103,61,0,429,531,115,423,1.98e-17,83.2
BARD1-201,Adig_Acropora_digitifera_11415,38.462,91,56,0,428,518,211,483,4.50e-12,67.0
BARD1-201,Adig_Acropora_digitifera_2364,42.149,121,68,1,427,547,133,489,3.48e-17,82.8
BARD1-201,Adig_Acropora_digitifera_2364,40.566,106,63,0,427,532,592,909,1.08e-16,81.6
BARD1-201,Adig_Acropora_digitifera_2364,26.543,162,65,2,424,531,322,807,2.07e-08,55.8
BARD1-201,Adig_Acropora_digitifera_9631,39.785,93,54,1,434,524,94,372,1.22e-16,76.6
BARD1-201,Adig_Acropora_digitifera_896,42.529,87,50,0,432,518,43,303,2.05e-15,73.2
BARD1-201,Adig_Acropora_digitifera_896,29.213,89,63,0,425,513,121,387,5.45e-06,45.8
BARD1-201,Adig_Acropora_digitifera_14332,40.367,109,64,1,424,531,1954,2280,2.19e-15,79.7
BARD1-201,Adig_Acropora_digitifera_14332,32.402,179,100,6,424,586,1123,1644,1.46e-09,60.8
BARD1-201,Adig_Acropora_digitifera_5518,38.400,125,75,1,428,550,151,525,1.37e-14,75.1
BARD1-201,Adig_Acropora_digitifera_5518,42.697,89,51,0,435,523,73,339,3.84e-13,70.9
BARD1-201,Adig_Acropora_digitifera_5518,39.640,111,61,2,421,527,334,660,1.50e-12,68.9
BARD1-201,Adig_Acropora_digitifera_5518,31.667,120,73,2,432,543,571,927,2.59e-09,58.9
BARD1-201,Adig_Acropora_digitifera_13185,33.898,118,78,0,428,545,130,483,4.00e-14,75.5
BARD1-201,Adig_Acropora_digitifera_13185,33.962,106,68,2,428,533,37,348,5.72e-11,65.1
BARD1-201,Adig_Acropora_digitifera_1882,35.156,128,83,0,423,550,262,645,1.15e-13,72.0
BARD1-201,Adig_Acropora_digitifera_4431,36.522,115,71,2,431,544,202,543,1.85e-13,73.2
BARD1-201,Adig_Acropora_digitifera_4431,37.333,75,47,0,424,498,664,888,7.46e-10,61.6
BARD1-201,Adig_Acropora_digitifera_8580,37.838,111,58,5,418,519,112,438,1.96e-13,67.8
BARD1-201,Adig_Acropora_digitifera_8580,37.168,113,63,2,420,524,10,348,1.65e-11,62.0
BARD1-201,Adig_Acropora_digitifera_6601,33.962,106,70,0,438,543,514,831,3.43e-13,69.7
BARD1-201,Adig_Acropora_digitifera_6601,36.905,84,52,1,424,507,571,819,6.14e-07,50.8
BARD1-201,Adig_Acropora_digitifera_741,40.171,117,65,1,432,543,127,477,4.51e-13,70.5
BARD1-201,Adig_Acropora_digitifera_741,44.643,56,31,0,430,485,220,387,9.91e-06,47.8
BARD1-201,Adig_Acropora_digitifera_14191,36.842,114,72,0,430,543,154,495,4.78e-13,72.0
BARD1-201,Adig_Acropora_digitifera_14191,37.333,75,47,0,424,498,610,834,3.56e-08,56.2
BARD1-201,Adig_Acropora_digitifera_14191,31.967,122,73,2,456,570,607,963,1.10e-07,54.7
BARD1-201,Adig_Acropora_digitifera_13543,36.449,107,68,0,428,534,1285,1605,5.09e-13,72.0
BARD1-201,Adig_Acropora_digitifera_13543,33.684,95,63,0,424,518,1372,1656,2.39e-09,60.1
BARD1-201,Adig_Acropora_digitifera_13543,40.860,93,53,1,428,518,283,561,5.42e-09,58.9
BARD1-201,Adig_Acropora_digitifera_13543,36.885,122,74,2,430,548,85,450,5.32e-08,55.5
BARD1-201,Adig_Acropora_digitifera_13543,28.889,135,90,2,416,544,847,1251,1.07e-07,54.7
BARD1-201,Adig_Acropora_digitifera_13543,31.959,97,66,0,425,521,979,1269,3.03e-07,53.1
BARD1-201,Adig_Acropora_digitifera_13543,31.481,108,74,0,424,531,1075,1398,5.58e-06,48.9
BARD1-201,Adig_Acropora_digitifera_14364,34.167,120,78,1,425,543,310,669,5.10e-13,68.6
BARD1-201,Adig_Acropora_digitifera_6545,39.423,104,62,1,423,525,238,549,6.55e-13,68.9
BARD1-201,Adig_Acropora_digitifera_12172,36.000,100,64,0,425,524,1201,1500,9.59e-13,71.2
BARD1-201,Adig_Acropora_digitifera_12172,37.273,110,67,1,418,527,988,1311,7.20e-12,68.6
BARD1-201,Adig_Acropora_digitifera_12172,38.889,108,66,0,425,532,127,450,1.06e-11,67.8
BARD1-201,Adig_Acropora_digitifera_12172,35.577,104,67,0,428,531,1804,2115,1.51e-11,67.4
BARD1-201,Adig_Acropora_digitifera_12172,34.677,124,78,1,429,549,1411,1782,1.76e-11,67.0
