METTL3-201,Adig_Acropora_digitifera_16393,53.356,581,231,10,1,574,64,1707,0.0,599
METTL3-201,Adig_Acropora_digitifera_13685,32.536,209,115,8,365,551,595,1209,3.34e-21,95.9
METTL14-201,Adig_Acropora_digitifera_13685,62.468,389,130,5,24,396,142,1308,1.72e-146,426
METTL14-201,Adig_Acropora_digitifera_16393,32.161,199,118,7,166,364,1093,1638,1.62e-21,96.3
WTAP-202,Adig_Acropora_digitifera_12844,70.614,228,66,1,5,231,58,741,2.71e-96,294
VIRMA-201,Adig_Acropora_digitifera_15868,33.987,1427,855,32,298,1662,961,5166,0.0,642
VIRMA-201,Adig_Acropora_digitifera_15868,49.153,118,59,1,9,126,43,393,3.03e-27,120
CBLL1-201,Adig_Acropora_digitifera_839,49.107,112,46,3,87,191,256,579,9.56e-29,116
ZC3H13-201,Adig_Acropora_digitifera_13692,36.735,196,104,7,1461,1638,4336,4917,5.18e-20,96.7
ZC3H13-201,Adig_Acropora_digitifera_13692,26.953,256,102,9,2,184,10,741,2.36e-11,68.2
RBM15-201,Adig_Acropora_digitifera_1643,58.470,183,76,0,349,531,697,1245,1.38e-63,230
RBM15-201,Adig_Acropora_digitifera_1643,41.870,246,130,6,718,957,1885,2601,2.61e-42,166
RBM15-201,Adig_Acropora_digitifera_1643,40.000,95,48,5,172,260,298,573,3.65e-08,56.6
RBM15-201,Adig_Acropora_digitifera_11230,34.161,161,101,3,372,532,646,1113,7.74e-24,107
RBM15-201,Adig_Acropora_digitifera_11230,39.437,71,38,2,171,240,328,528,9.78e-08,55.1
RBM15-201,Adig_Acropora_digitifera_2651,23.889,180,114,7,368,528,1963,2490,4.92e-08,56.2
RBM15-201,Adig_Acropora_digitifera_10217,34.211,76,48,1,375,448,319,546,2.86e-07,53.1
METTL16-201,Adig_Acropora_digitifera_11132,47.606,376,192,3,7,378,4,1128,1.03e-103,320
ZCCHC4-201,Adig_Acropora_digitifera_12932,49.398,332,157,6,154,481,43,1017,7.95e-103,311
ZCCHC4-201,Adig_Acropora_digitifera_16189,42.276,123,65,3,17,135,19,381,1.25e-12,63.9
METTL5-201,Adig_Acropora_digitifera_10497,64.706,136,46,1,4,137,1,408,2.32e-60,184
RBM15B-201,Adig_Acropora_digitifera_1643,58.333,192,80,0,325,516,736,1311,6.86e-63,227
RBM15B-201,Adig_Acropora_digitifera_1643,43.716,183,95,4,711,887,2050,2592,5.31e-35,142
RBM15B-201,Adig_Acropora_digitifera_11230,36.364,165,99,4,327,490,619,1098,1.88e-24,108
RBM15B-201,Adig_Acropora_digitifera_10217,33.766,77,49,1,338,412,319,549,4.87e-08,55.5
RBM15B-201,Adig_Acropora_digitifera_8465,24.571,175,108,4,339,491,298,816,2.05e-07,53.1
RBM15B-201,Adig_Acropora_digitifera_2651,23.116,199,129,7,331,507,1963,2553,7.04e-07,52.4
RBM15B-201,Adig_Acropora_digitifera_15363,25.698,179,106,7,325,480,481,1005,2.74e-06,50.1
ALKBH5-201,Adig_Acropora_digitifera_8680,69.484,213,65,0,81,293,208,846,1.85e-101,303
YTHDC2-201,Adig_Acropora_digitifera_4651,53.318,422,185,3,756,1165,1,1266,1.89e-143,456
YTHDC2-201,Adig_Acropora_digitifera_4651,67.424,132,43,0,1288,1419,1504,1899,1.33e-53,201
YTHDC2-201,Adig_Acropora_digitifera_13752,36.573,607,307,12,587,1166,1513,3180,2.42e-111,377
YTHDC2-201,Adig_Acropora_digitifera_13752,50.485,206,96,4,189,389,781,1395,6.08e-39,157
YTHDC2-201,Adig_Acropora_digitifera_2792,57.432,296,122,4,462,756,244,1122,3.61e-108,346
