Oga-201,Adig_Acropora_digitifera_3902,49.279,416,162,5,60,427,142,1386,6.78e-126,401
Ogt-201,Adig_Acropora_digitifera_10548,80.317,315,62,0,401,715,1,945,0.0,564
Ogt-201,Adig_Acropora_digitifera_10548,71.560,218,62,0,819,1036,1123,1776,1.00e-107,347
Ogt-201,Adig_Acropora_digitifera_10548,40.196,102,58,1,231,332,1,297,1.64e-13,73.6
Ogt-201,Adig_Acropora_digitifera_10548,41.892,74,43,0,299,372,1,222,9.62e-11,64.7
Ogt-201,Adig_Acropora_digitifera_10548,54.545,55,25,0,79,133,55,219,8.74e-10,61.6
Ogt-201,Adig_Acropora_digitifera_10548,41.892,74,43,0,163,236,1,222,3.99e-09,59.7
Ogt-201,Adig_Acropora_digitifera_10548,45.902,61,33,0,275,335,31,213,2.01e-07,53.9
Ogt-201,Adig_Acropora_digitifera_10548,37.313,67,39,1,95,158,1,201,4.08e-06,49.7
Ogt-201,Adig_Acropora_digitifera_10327,86.364,154,21,0,24,177,127,588,2.20e-89,283
Ogt-201,Adig_Acropora_digitifera_10327,28.108,185,128,3,269,448,31,585,4.91e-17,79.7
Ogt-201,Adig_Acropora_digitifera_10327,30.282,142,96,1,326,467,115,531,6.40e-13,67.8
Ogt-201,Adig_Acropora_digitifera_10327,30.556,144,100,0,237,380,154,585,1.02e-12,67.4
Ogt-201,Adig_Acropora_digitifera_10327,34.483,116,76,0,231,346,238,585,4.54e-12,65.5
Ogt-201,Adig_Acropora_digitifera_10327,37.895,95,59,0,172,266,265,549,8.19e-11,61.6
Ogt-201,Adig_Acropora_digitifera_10327,48.333,60,31,0,419,478,292,471,1.57e-10,60.8
Ogt-201,Adig_Acropora_digitifera_8227,29.618,314,207,5,161,460,124,1065,9.76e-29,118
Ogt-201,Adig_Acropora_digitifera_8227,29.412,323,204,4,89,392,112,1065,1.94e-25,108
Ogt-201,Adig_Acropora_digitifera_8227,26.506,332,216,4,128,438,127,1101,8.60e-22,97.8
Ogt-201,Adig_Acropora_digitifera_8227,27.852,298,195,3,54,337,229,1104,9.81e-21,94.7
Ogt-201,Adig_Acropora_digitifera_8227,23.926,326,232,3,69,380,160,1131,2.12e-20,93.6
Ogt-201,Adig_Acropora_digitifera_8227,36.449,107,66,1,349,455,82,396,1.52e-09,60.1
Ogt-201,Adig_Acropora_digitifera_9190,29.513,349,190,7,45,381,763,1677,5.69e-27,116
Ogt-201,Adig_Acropora_digitifera_9190,32.292,192,130,0,282,473,889,1464,2.83e-20,95.1
Ogt-201,Adig_Acropora_digitifera_9190,26.437,174,128,0,300,473,841,1362,2.39e-19,92.4
Ogt-201,Adig_Acropora_digitifera_9190,27.941,272,192,2,248,518,889,1695,6.04e-18,87.8
Ogt-201,Adig_Acropora_digitifera_9190,26.400,250,178,2,214,460,889,1629,1.02e-17,87.0
Ogt-201,Adig_Acropora_digitifera_4006,28.745,247,157,4,32,269,679,1389,3.68e-20,94.7
Ogt-201,Adig_Acropora_digitifera_4006,26.316,418,249,10,79,474,46,1188,3.69e-19,91.3
Ogt-201,Adig_Acropora_digitifera_4006,27.969,261,172,5,232,484,667,1425,1.40e-18,89.7
Ogt-201,Adig_Acropora_digitifera_4006,24.082,245,171,3,96,333,667,1377,7.23e-09,58.5
Ogt-201,Adig_Acropora_digitifera_4006,30.928,97,67,0,241,337,22,312,3.46e-06,50.1
Ogt-201,Adig_Acropora_digitifera_5706,31.579,152,101,1,313,464,289,735,8.37e-20,89.0
Ogt-201,Adig_Acropora_digitifera_5706,29.878,164,111,2,199,361,250,732,1.09e-15,77.0
Ogt-201,Adig_Acropora_digitifera_5706,32.117,137,90,1,86,222,322,723,5.60e-13,68.9
Ogt-201,Adig_Acropora_digitifera_5706,31.081,148,99,1,112,259,298,732,1.44e-11,64.7
Ogt-201,Adig_Acropora_digitifera_5706,32.331,133,87,1,162,294,346,735,1.47e-11,64.7
Ogt-201,Adig_Acropora_digitifera_5706,30.061,163,111,1,234,396,256,735,2.26e-11,64.3
Ogt-201,Adig_Acropora_digitifera_3010,23.649,444,300,8,21,460,1510,2736,2.10e-19,93.2
Ogt-201,Adig_Acropora_digitifera_3010,22.892,498,333,12,4,473,631,2055,4.38e-11,66.2
Ogt-201,Adig_Acropora_digitifera_3010,23.853,327,199,8,180,463,223,1182,8.73e-09,58.9
Ogt-201,Adig_Acropora_digitifera_3010,23.643,258,176,6,284,533,25,759,3.42e-06,50.4
Ogt-201,Adig_Acropora_digitifera_12917,27.193,228,165,1,243,470,7,687,1.54e-15,76.6
Ogt-201,Adig_Acropora_digitifera_12917,25.862,232,165,4,142,370,10,693,7.86e-11,62.8
Ogt-201,Adig_Acropora_digitifera_12917,23.529,204,155,1,278,481,10,618,3.99e-10,60.5
