Hdac1-201,Adig_Acropora_digitifera_14863,85.577,416,56,1,4,415,13,1260,0.0,704
Hdac1-201,Adig_Acropora_digitifera_14832,63.085,363,131,3,28,387,67,1155,7.33e-180,509
Hdac1-201,Adig_Acropora_digitifera_6253,47.475,198,103,1,177,373,1,594,7.38e-57,186
Hdac1-201,Adig_Acropora_digitifera_2026,57.831,83,35,0,97,179,1,249,8.08e-28,107
Hdac1-201,Adig_Acropora_digitifera_11372,29.573,328,202,13,28,329,2425,3399,2.67e-27,115
Hdac1-201,Adig_Acropora_digitifera_1204,32.367,207,122,8,111,310,388,975,8.51e-19,87.0
Hdac1-201,Adig_Acropora_digitifera_4702,25.828,151,106,4,181,325,1,453,5.50e-08,52.4
Hdac2-201,Adig_Acropora_digitifera_14863,80.667,450,82,2,1,446,1,1347,0.0,707
Hdac2-201,Adig_Acropora_digitifera_14832,62.534,363,133,3,29,388,67,1155,2.36e-178,506
Hdac2-201,Adig_Acropora_digitifera_6253,46.465,198,105,1,178,374,1,594,1.84e-54,180
Hdac2-201,Adig_Acropora_digitifera_11372,28.963,328,204,13,29,330,2425,3399,2.89e-27,115
Hdac2-201,Adig_Acropora_digitifera_2026,55.422,83,37,0,98,180,1,249,7.23e-27,105
Hdac2-201,Adig_Acropora_digitifera_1204,25.862,290,194,9,29,311,148,975,6.84e-19,87.4
Hdac3-201,Adig_Acropora_digitifera_14832,70.686,423,118,4,3,423,10,1266,0.0,639
Hdac3-201,Adig_Acropora_digitifera_14863,58.161,435,169,4,3,428,28,1320,0.0,538
Hdac3-201,Adig_Acropora_digitifera_6253,44.000,200,109,2,171,369,1,594,4.13e-52,172
Hdac3-201,Adig_Acropora_digitifera_2026,59.036,83,34,0,91,173,1,249,1.06e-26,104
Hdac3-201,Adig_Acropora_digitifera_11372,24.274,379,244,11,20,364,2419,3528,4.73e-20,92.0
Hdac3-201,Adig_Acropora_digitifera_1204,26.531,294,188,9,22,305,148,975,1.75e-15,76.6
Hdac4-201,Adig_Acropora_digitifera_11372,61.197,451,161,4,621,1065,2290,3618,0.0,587
Hdac4-201,Adig_Acropora_digitifera_11372,37.168,113,50,5,163,272,703,987,1.43e-08,58.2
Hdac4-201,Adig_Acropora_digitifera_4702,43.684,190,97,4,837,1024,1,546,5.36e-41,149
Hdac4-201,Adig_Acropora_digitifera_14863,28.070,285,177,9,672,950,85,873,6.64e-24,107
Hdac4-201,Adig_Acropora_digitifera_14832,28.528,326,198,13,672,989,67,963,3.32e-21,97.1
Hdac4-201,Adig_Acropora_digitifera_6253,30.579,121,77,3,833,953,1,342,4.47e-12,65.5
Hdac4-201,Adig_Acropora_digitifera_1204,25.352,213,129,9,760,968,397,957,5.22e-10,61.6
Hdac5-201,Adig_Acropora_digitifera_11372,59.267,464,170,5,660,1117,2284,3636,3.77e-169,530
Hdac5-201,Adig_Acropora_digitifera_11372,37.226,137,64,5,186,316,703,1065,1.88e-08,57.8
Hdac5-201,Adig_Acropora_digitifera_4702,39.474,190,105,4,886,1073,1,546,4.69e-31,120
Hdac5-201,Adig_Acropora_digitifera_14863,28.767,292,160,12,715,996,85,846,1.18e-15,80.9
Hdac5-201,Adig_Acropora_digitifera_14832,29.258,229,145,8,843,1066,406,1056,1.23e-13,73.6
Hdac5-201,Adig_Acropora_digitifera_1204,25.352,213,130,10,812,1017,385,957,1.98e-08,56.6
Hdac6-201,Adig_Acropora_digitifera_11372,41.053,380,196,8,480,834,2362,3492,2.25e-77,277
Hdac6-201,Adig_Acropora_digitifera_11372,37.356,348,192,7,85,409,2362,3396,3.51e-60,224
Hdac6-201,Adig_Acropora_digitifera_4702,60.656,183,72,0,653,835,1,549,2.44e-68,227
Hdac6-201,Adig_Acropora_digitifera_4702,50.829,181,89,0,257,437,1,543,1.58e-59,202
Hdac6-201,Adig_Acropora_digitifera_7789,48.958,96,49,0,1047,1142,55,342,4.37e-24,97.4
Hdac6-201,Adig_Acropora_digitifera_14863,25.839,298,205,8,472,765,10,867,1.29e-20,96.7
Hdac6-201,Adig_Acropora_digitifera_14863,25.651,269,187,7,105,369,88,867,4.12e-17,85.5
Hdac6-201,Adig_Acropora_digitifera_14832,25.532,329,227,12,477,800,7,954,3.79e-17,84.3
Hdac6-201,Adig_Acropora_digitifera_14832,24.843,318,205,11,89,392,28,921,1.54e-16,82.8
Hdac6-201,Adig_Acropora_digitifera_1204,22.159,176,121,4,609,781,469,957,1.50e-10,63.5
Hdac6-201,Adig_Acropora_digitifera_1204,22.564,195,127,6,214,401,469,1002,4.75e-10,62.0
Hdac6-201,Adig_Acropora_digitifera_6253,31.356,118,77,3,253,370,1,342,6.36e-10,59.3
Hdac6-201,Adig_Acropora_digitifera_6253,30.508,118,78,3,649,766,1,342,1.09e-09,58.5
Hdac6-201,Adig_Acropora_digitifera_1803,35.616,73,39,3,1067,1133,88,300,6.68e-07,51.6
Hdac6-201,Adig_Acropora_digitifera_7304,31.193,109,64,4,1047,1149,10,321,7.29e-06,48.9
Hdac7-204,Adig_Acropora_digitifera_11372,55.626,471,185,4,484,949,2284,3639,3.01e-163,509
Hdac7-204,Adig_Acropora_digitifera_4702,46.316,190,92,4,714,901,1,546,4.25e-37,137
Hdac7-204,Adig_Acropora_digitifera_14863,25.914,301,169,10,543,827,85,873,1.25e-23,105
Hdac7-204,Adig_Acropora_digitifera_14832,31.210,157,99,4,671,827,406,849,8.18e-19,89.4
Hdac7-204,Adig_Acropora_digitifera_6253,27.869,122,81,3,710,831,1,345,1.66e-09,57.8
Hdac7-204,Adig_Acropora_digitifera_1204,26.627,169,103,7,643,809,397,846,1.49e-07,53.9
Hdac8-201,Adig_Acropora_digitifera_14863,44.282,341,188,2,35,374,97,1116,1.90e-96,298
Hdac8-201,Adig_Acropora_digitifera_14832,41.520,342,187,4,35,370,79,1083,5.99e-96,291
Hdac8-201,Adig_Acropora_digitifera_6253,59.799,199,80,0,179,377,1,597,1.44e-80,244
Hdac8-201,Adig_Acropora_digitifera_2026,56.180,89,39,0,99,187,1,267,3.04e-28,107
Hdac8-201,Adig_Acropora_digitifera_11372,28.037,214,143,6,142,345,2800,3438,8.58e-22,96.7
Hdac8-201,Adig_Acropora_digitifera_1204,25.000,272,169,9,56,313,223,975,4.45e-13,68.9
Hdac8-201,Adig_Acropora_digitifera_4702,29.252,147,99,4,183,324,1,441,1.20e-11,62.8
Hdac9-204,Adig_Acropora_digitifera_11372,57.569,436,176,3,631,1064,2353,3639,5.89e-171,533
Hdac9-204,Adig_Acropora_digitifera_11372,33.636,110,56,2,141,250,709,987,5.42e-06,49.7
Hdac9-204,Adig_Acropora_digitifera_4702,42.564,195,102,5,826,1018,1,561,6.80e-42,152
Hdac9-204,Adig_Acropora_digitifera_14863,28.041,296,157,10,655,936,85,846,8.16e-23,103
Hdac9-204,Adig_Acropora_digitifera_14832,27.703,296,178,12,655,944,67,864,1.04e-20,95.5
Hdac9-204,Adig_Acropora_digitifera_6253,31.405,121,76,3,822,942,1,342,2.76e-13,68.9
Hdac9-204,Adig_Acropora_digitifera_1204,28.571,175,103,8,753,925,388,852,4.07e-10,62.0
Hdac10-201,Adig_Acropora_digitifera_4702,56.906,181,78,0,178,358,4,546,5.24e-58,194
Hdac10-201,Adig_Acropora_digitifera_11372,34.872,390,225,8,3,367,2362,3519,3.65e-53,197
Hdac10-201,Adig_Acropora_digitifera_14863,26.400,250,165,8,28,270,97,810,1.24e-14,76.3
Hdac10-201,Adig_Acropora_digitifera_14832,23.490,298,198,11,28,312,79,921,1.10e-10,63.2
Hdac10-201,Adig_Acropora_digitifera_1204,22.989,261,173,10,54,306,238,960,1.16e-09,59.7
Hdac10-201,Adig_Acropora_digitifera_2026,35.065,77,45,3,100,175,31,249,7.06e-06,45.8
Hdac10-201,Adig_Acropora_digitifera_6253,27.966,118,75,4,173,285,1,339,7.68e-06,46.2
Hdac11-201,Adig_Acropora_digitifera_1204,61.846,325,124,0,5,329,58,1032,1.86e-152,432
Hdac11-201,Adig_Acropora_digitifera_14832,29.952,207,125,8,120,313,331,930,4.92e-16,77.8
Hdac11-201,Adig_Acropora_digitifera_14863,33.333,171,99,6,118,277,343,843,1.22e-13,70.9
Hdac11-201,Adig_Acropora_digitifera_11372,21.752,331,215,11,35,330,2425,3390,1.85e-09,58.2
Sirt1-201,Adig_Acropora_digitifera_13223,48.852,479,214,4,171,647,331,1680,3.14e-158,476
Sirt1-201,Adig_Acropora_digitifera_740,49.772,219,100,4,244,459,238,873,6.98e-66,221
Sirt1-201,Adig_Acropora_digitifera_16123,44.910,167,82,4,297,459,4,486,1.87e-41,150
Sirt1-201,Adig_Acropora_digitifera_3699,29.333,225,119,8,241,439,127,759,4.65e-20,90.5
Sirt1-201,Adig_Acropora_digitifera_6328,30.882,136,80,5,228,356,136,522,1.65e-08,53.9
Sirt2-201,Adig_Acropora_digitifera_740,59.396,298,119,1,56,353,181,1068,2.59e-128,372
Sirt2-201,Adig_Acropora_digitifera_13223,39.130,322,152,10,59,364,505,1386,2.55e-64,218
Sirt2-201,Adig_Acropora_digitifera_16123,47.297,222,98,5,128,347,7,621,2.55e-60,194
Sirt2-201,Adig_Acropora_digitifera_3699,28.311,219,123,8,74,268,133,759,8.47e-18,82.4
Sirt2-201,Adig_Acropora_digitifera_6328,31.532,111,72,3,78,188,202,522,3.15e-08,52.0
Sirt3-210,Adig_Acropora_digitifera_740,41.311,305,144,4,1,305,259,1068,1.99e-65,209
Sirt3-210,Adig_Acropora_digitifera_16123,44.788,259,87,4,45,299,1,621,1.33e-59,189
Sirt3-210,Adig_Acropora_digitifera_13223,45.238,168,81,5,1,160,571,1065,5.79e-41,150
Sirt3-210,Adig_Acropora_digitifera_3699,30.769,182,90,8,1,156,157,672,4.45e-14,70.5
Sirt3-210,Adig_Acropora_digitifera_13057,27.711,166,90,4,2,160,313,741,5.82e-09,55.8
Sirt3-210,Adig_Acropora_digitifera_6328,33.636,110,63,4,1,107,214,522,3.93e-07,48.5
Sirt4-201,Adig_Acropora_digitifera_6328,60.294,136,51,1,28,160,118,525,8.21e-56,178
Sirt4-201,Adig_Acropora_digitifera_3699,27.536,276,177,8,39,306,103,885,1.55e-24,100
Sirt4-201,Adig_Acropora_digitifera_740,30.275,218,113,6,53,262,247,807,3.94e-22,94.7
Sirt4-201,Adig_Acropora_digitifera_13057,27.597,308,166,8,34,333,241,1017,7.10e-21,91.7
Sirt4-201,Adig_Acropora_digitifera_13223,28.745,247,137,8,28,262,475,1134,4.77e-20,90.1
Sirt5-207,Adig_Acropora_digitifera_3699,62.646,257,96,0,37,293,100,870,2.45e-115,335
Sirt5-207,Adig_Acropora_digitifera_740,34.043,235,118,10,53,277,250,873,1.56e-25,104
Sirt5-207,Adig_Acropora_digitifera_13223,26.749,243,135,8,38,264,517,1164,6.34e-22,96.3
Sirt5-207,Adig_Acropora_digitifera_16123,29.586,169,94,6,113,279,55,492,2.56e-10,58.9
Sirt5-207,Adig_Acropora_digitifera_6328,28.455,123,78,3,40,159,175,522,1.16e-08,53.1
Sirt5-207,Adig_Acropora_digitifera_13057,28.226,248,124,12,50,283,292,915,1.81e-08,54.7
Sirt6-201,Adig_Acropora_digitifera_13057,38.214,280,132,9,20,277,220,1002,2.81e-47,164
Sirt6-201,Adig_Acropora_digitifera_13223,28.682,258,154,9,36,270,529,1281,7.82e-18,83.6
Sirt6-201,Adig_Acropora_digitifera_740,27.982,218,126,4,43,238,238,864,4.73e-14,71.2
Sirt6-201,Adig_Acropora_digitifera_3699,27.132,258,155,8,36,262,115,882,2.08e-13,68.9
Sirt6-201,Adig_Acropora_digitifera_6328,31.429,140,69,4,20,134,109,522,2.98e-11,60.5
Sirt6-201,Adig_Acropora_digitifera_16123,27.152,151,102,3,88,238,49,477,4.97e-10,57.8
Sirt7-201,Adig_Acropora_digitifera_13057,53.398,412,169,4,1,391,1,1230,6.23e-138,399
Sirt7-201,Adig_Acropora_digitifera_740,27.755,245,137,11,83,300,178,873,6.66e-14,71.6
Sirt7-201,Adig_Acropora_digitifera_13223,26.894,264,143,12,97,328,544,1281,2.02e-11,64.7
Sirt7-201,Adig_Acropora_digitifera_3699,25.556,270,158,7,92,326,115,900,1.09e-09,58.2
Sirt7-201,Adig_Acropora_digitifera_6328,30.709,127,63,4,85,189,151,522,2.53e-09,55.5
Sirt7-201,Adig_Acropora_digitifera_16123,24.615,130,90,2,145,274,55,420,9.86e-08,51.6
Hdac1-201,Ahya_Acropora_hyacinthus_9717,88.811,143,16,0,149,291,1,429,1.65e-92,275
Hdac1-201,Ahya_Acropora_hyacinthus_6495,65.854,164,55,1,28,190,67,558,3.06e-78,239
Hdac1-201,Ahya_Acropora_hyacinthus_10563,84.496,129,20,0,244,372,1,387,8.99e-73,223
Hdac1-201,Ahya_Acropora_hyacinthus_9999,90.551,127,12,0,4,130,13,393,1.09e-69,216
Hdac1-201,Ahya_Acropora_hyacinthus_169,50.000,124,62,0,205,328,16,387,1.07e-34,124
Hdac1-201,Ahya_Acropora_hyacinthus_3348,48.718,78,39,1,311,387,1,234,4.13e-22,89.0
Hdac2-201,Ahya_Acropora_hyacinthus_9717,90.071,141,14,0,150,290,1,423,4.79e-92,274
Hdac2-201,Ahya_Acropora_hyacinthus_6495,65.854,164,55,1,29,191,67,558,1.93e-78,240
Hdac2-201,Ahya_Acropora_hyacinthus_9999,90.076,131,13,0,1,131,1,393,2.67e-71,220
Hdac2-201,Ahya_Acropora_hyacinthus_10563,83.721,129,21,0,245,373,1,387,8.42e-71,219
Hdac2-201,Ahya_Acropora_hyacinthus_169,52.991,117,55,0,206,322,16,366,1.22e-33,121
Hdac2-201,Ahya_Acropora_hyacinthus_3348,47.436,78,40,1,312,388,1,234,1.61e-21,87.4
Hdac3-201,Ahya_Acropora_hyacinthus_6495,74.863,183,45,1,3,184,10,558,3.30e-99,291
Hdac3-201,Ahya_Acropora_hyacinthus_9717,71.528,144,40,1,143,286,1,429,4.08e-74,226
Hdac3-201,Ahya_Acropora_hyacinthus_10563,60.769,130,50,1,239,368,1,387,1.37e-49,162
Hdac3-201,Ahya_Acropora_hyacinthus_9999,52.033,123,59,0,2,124,25,393,7.69e-47,155
Hdac3-201,Ahya_Acropora_hyacinthus_3348,54.622,119,49,3,306,423,1,345,5.32e-37,129
Hdac3-201,Ahya_Acropora_hyacinthus_169,46.032,126,68,0,198,323,10,387,1.13e-32,117
Hdac4-201,Ahya_Acropora_hyacinthus_9717,32.895,152,88,5,803,950,1,426,3.67e-22,91.3
Hdac4-201,Ahya_Acropora_hyacinthus_6495,28.814,177,107,5,672,844,67,552,2.65e-09,55.5
